id	q	name	desc	url	type	P21
p3069		Circus Metal	video game developer/producer	https://vndb.org/p3069	Q210167	
p8593		Citrus	video game developer/producer	https://vndb.org/p8593	Q210167	
p9511		CKG	video game developer/producer	https://vndb.org/p9511	Q210167	
p1909		CLAPWORKS	video game developer/producer	https://vndb.org/p1909	Q210167	
p502		Clear	video game developer/producer	https://vndb.org/p502	Q210167	
p23862		Clear River Games	video game developer/producer	https://vndb.org/p23862	Q210167	
p15479		Clearbox co	video game developer/producer	https://vndb.org/p15479	Q210167	
p973		ClearColor	video game developer/producer	https://vndb.org/p973	Q210167	
p2478		Clione	video game developer/producer	https://vndb.org/p2478	Q210167	
p5243		Clip House	video game developer/producer	https://vndb.org/p5243	Q210167	
p2339		Clip☆Craft	video game developer/producer	https://vndb.org/p2339	Q210167	
p200	Q11193399	CLOCKUP	video game developer/producer	https://vndb.org/p200	Q210167	
p3234		CLOCKUP team.ANISE	video game developer/producer	https://vndb.org/p3234	Q210167	
p3235		CLOCKUP team.DYO	video game developer/producer	https://vndb.org/p3235	Q210167	
p3233		CLOCKUP team.LILAC	video game developer/producer	https://vndb.org/p3233	Q210167	
p12350		Clockwork Bird	video game developer/producer	https://vndb.org/p12350	Q210167	
p10354		Clouded Leopard Entertainment	video game developer/producer	https://vndb.org/p10354	Q210167	
p8759		CloudNovel LLC	video game developer/producer	https://vndb.org/p8759	Q210167	
p385		CLOVER	video game developer/producer	https://vndb.org/p385	Q210167	
p20414		CloverGAME	video game developer/producer	https://vndb.org/p20414	Q210167	
p28703		CLOWN	video game developer/producer	https://vndb.org/p28703	Q210167	
p13202		CMGE Group Limited	video game developer/producer	https://vndb.org/p13202	Q210167	
p26145		Co-FUN Games	video game developer/producer	https://vndb.org/p26145	Q210167	
p537		co/on（コロン）	video game developer/producer	https://vndb.org/p537	Q210167	
p4326		Cocoever	video game developer/producer	https://vndb.org/p4326	Q210167	
p6513		code:jp	video game developer/producer	https://vndb.org/p6513	Q210167	
p147		CODEPINK	video game developer/producer	https://vndb.org/p147	Q210167	
p12272		Codexton LLC	video game developer/producer	https://vndb.org/p12272	Q210167	
p9625		Cogaming Rising	video game developer/producer	https://vndb.org/p9625	Q210167	
p867		Coin-Software	video game developer/producer	https://vndb.org/p867	Q210167	
p20821		Cointinue Games	video game developer/producer	https://vndb.org/p20821	Q210167	
p2098		Collection	video game developer/producer	https://vndb.org/p2098	Q210167	
p493		Colors	video game developer/producer	https://vndb.org/p493	Q210167	
p11207		Come2uS	video game developer/producer	https://vndb.org/p11207	Q210167	
p694		Comet	video game developer/producer	https://vndb.org/p694	Q210167	
p21803		Cometsoft Inc.	video game developer/producer	https://vndb.org/p21803	Q210167	
p1029	Q11193573	COMFORT	video game developer/producer	https://vndb.org/p1029	Q210167	
p20059	Q48753811	ComicFesta	video game developer/producer	https://vndb.org/p20059	Q210167	
p13616		Comino	video game developer/producer	https://vndb.org/p13616	Q210167	
p382		CONCEPT	video game developer/producer	https://vndb.org/p382	Q210167	
p15805		Confiture	video game developer/producer	https://vndb.org/p15805	Q210167	
p22544		Convict Games	video game developer/producer	https://vndb.org/p22544	Q210167	
p23101		Cooking & Publishing	video game developer/producer	https://vndb.org/p23101	Q210167	
p17136		COOKY'S Digital Park.Ltd	video game developer/producer	https://vndb.org/p17136	Q210167	
p11547		Cool Small Games	video game developer/producer	https://vndb.org/p11547	Q210167	
p24432		Cool-B	video game developer/producer	https://vndb.org/p24432	Q210167	
p5017		Coolhouse	video game developer/producer	https://vndb.org/p5017	Q210167	
p5675		Copya System Ltd.	video game developer/producer	https://vndb.org/p5675	Q210167	
p7777		Copychaser Games	video game developer/producer	https://vndb.org/p7777	Q210167	
p652		CORE	video game developer/producer	https://vndb.org/p652	Q210167	
p12247		Cosdots	video game developer/producer	https://vndb.org/p12247	Q210167	
p3018		COSMIC CUTE	video game developer/producer	https://vndb.org/p3018	Q210167	
p23214		Cosmic Train	video game developer/producer	https://vndb.org/p23214	Q210167	
p28877		COSMO PG	video game developer/producer	https://vndb.org/p28877	Q210167	
p4993		Cosmos	video game developer/producer	https://vndb.org/p4993	Q210167	
p526	Q11193798	CRAFTWORK	video game developer/producer	https://vndb.org/p526	Q210167	
p11451		CRAFTWORK side.b	video game developer/producer	https://vndb.org/p11451	Q210167	
p6515		Crazy Cactus Entertainment LLC	video game developer/producer	https://vndb.org/p6515	Q210167	
p12338		Crazy Maple Studio, Inc.	video game developer/producer	https://vndb.org/p12338	Q210167	
p3541		CreamPie	video game developer/producer	https://vndb.org/p3541	Q210167	
p8750		Creative Multimedia Corporation	video game developer/producer	https://vndb.org/p8750	Q210167	
p10912		Creazn Studio	video game developer/producer	https://vndb.org/p10912	Q210167	
p13677		Crescendo Team	video game developer/producer	https://vndb.org/p13677	Q210167	
p12112		Crescent Tea Studios	video game developer/producer	https://vndb.org/p12112	Q210167	
p12610		Crez	video game developer/producer	https://vndb.org/p12610	Q210167	
p24860		Crimson Door Studio	video game developer/producer	https://vndb.org/p24860	Q210167	
p20095		CRITICAL REFLEX	video game developer/producer	https://vndb.org/p20095	Q210167	
p11427		Criticaldrop Entertainment	video game developer/producer	https://vndb.org/p11427	Q210167	
p11793		Critique Gaming	video game developer/producer	https://vndb.org/p11793	Q210167	
p505		Cronus	video game developer/producer	https://vndb.org/p505	Q210167	
p3262		Crossnet-Pie	video game developer/producer	https://vndb.org/p3262	Q210167	
p995		CrossOver	video game developer/producer	https://vndb.org/p995	Q210167	
p3037		CROSS†CHANNEL	video game developer/producer	https://vndb.org/p3037	Q210167	
p8829	Q106495389	Crunching Koalas	video game developer/producer	https://vndb.org/p8829	Q210167	
p23052		Crunchyroll, LLC	video game developer/producer	https://vndb.org/p23052	Q210167	
p19806		CRX Entertainment Pte Ltd	video game developer/producer	https://vndb.org/p19806	Q210167	
p7001	Q11315314	CRYSTALiA	video game developer/producer	https://vndb.org/p7001	Q210167	
p2566		CSK総合研究所	video game developer/producer	https://vndb.org/p2566	Q210167	
p735	Q5365456	CUBE	video game developer/producer	https://vndb.org/p735	Q210167	
p1616		Cubevision	video game developer/producer	https://vndb.org/p1616	Q210167	
p172	Q5365456	CUFFS	video game developer/producer	https://vndb.org/p172	Q210167	
p26826		CULT Games	video game developer/producer	https://vndb.org/p26826	Q210167	
p6155		Culture Select	video game developer/producer	https://vndb.org/p6155	Q210167	
p7345		CUM原创游戏	video game developer/producer	https://vndb.org/p7345	Q210167	
p2088		Cure Light	video game developer/producer	https://vndb.org/p2088	Q210167	
p4259		Curecube	video game developer/producer	https://vndb.org/p4259	Q210167	
p1595		Curious	video game developer/producer	https://vndb.org/p1595	Q210167	
p4175		Curious team 2	video game developer/producer	https://vndb.org/p4175	Q210167	
p6625		Curse Box Studios	video game developer/producer	https://vndb.org/p6625	Q210167	
p7344		Curtel Games	video game developer/producer	https://vndb.org/p7344	Q210167	
p5430	Q16988330	Curve Games	video game developer/producer	https://vndb.org/p5430	Q210167	
p4504		Cute	video game developer/producer	https://vndb.org/p4504	Q210167	
p5596		CuteRush	video game developer/producer	https://vndb.org/p5596	Q210167	
p21673		Cuteuphoria	video game developer/producer	https://vndb.org/p21673	Q210167	
p183		Cybele	video game developer/producer	https://vndb.org/p183	Q210167	
p11766		CYBERFRONT GeneX	video game developer/producer	https://vndb.org/p11766	Q210167	
p3075		CYBERFRONT Korea	video game developer/producer	https://vndb.org/p3075	Q210167	
p206	Q11195111	Cyc	video game developer/producer	https://vndb.org/p206	Q210167	
p597		Cyc Rosé	video game developer/producer	https://vndb.org/p597	Q210167	
p2760		CYCLET	video game developer/producer	https://vndb.org/p2760	Q210167	
p4755		Cylight Studios	video game developer/producer	https://vndb.org/p4755	Q210167	
p22632		Cánh Cụt Team	video game developer/producer	https://vndb.org/p22632	Q210167	
p6835		d&d	video game developer/producer	https://vndb.org/p6835	Q210167	
p1397		D-Angel	video game developer/producer	https://vndb.org/p1397	Q210167	
p4064		D-PLAY	video game developer/producer	https://vndb.org/p4064	Q210167	
p1996		D-Power	video game developer/producer	https://vndb.org/p1996	Q210167	
p1714		D.V.S	video game developer/producer	https://vndb.org/p1714	Q210167	
p6109	Q5204120	D4Enterprise	video game developer/producer	https://vndb.org/p6109	Q210167	
p19148		D7 Games	video game developer/producer	https://vndb.org/p19148	Q210167	
p2863		D:drive.	video game developer/producer	https://vndb.org/p2863	Q210167	
p27799	Q1157042	Daedalic Entertainment GmbH	video game developer/producer	https://vndb.org/p27799	Q210167	
p5829		Dagestan Technology	video game developer/producer	https://vndb.org/p5829	Q210167	
p1933		Daisy	video game developer/producer	https://vndb.org/p1933	Q210167	
p1154		DAISY CHAIN	video game developer/producer	https://vndb.org/p1154	Q210167	
p793		Daisy2	video game developer/producer	https://vndb.org/p793	Q210167	
p2579		Dall	video game developer/producer	https://vndb.org/p2579	Q210167	
p7190		DaNCO	video game developer/producer	https://vndb.org/p7190	Q210167	
p28600		Dark Crawl	video game developer/producer	https://vndb.org/p28600	Q210167	
p940		Dark Rose	video game developer/producer	https://vndb.org/p940	Q210167	
p1123		Dark Shelf	video game developer/producer	https://vndb.org/p1123	Q210167	
p960		Dark Side	video game developer/producer	https://vndb.org/p960	Q210167	
p16773		Dark Wine Studios	video game developer/producer	https://vndb.org/p16773	Q210167	
p1504		DataWest	video game developer/producer	https://vndb.org/p1504	Q210167	
p7034	Q89251699	Day7 Inc.	video game developer/producer	https://vndb.org/p7034	Q210167	
p13190		DD・T	video game developer/producer	https://vndb.org/p13190	Q210167	
p4201		DE@R	video game developer/producer	https://vndb.org/p4201	Q210167	
p11241		Dear Villagers	video game developer/producer	https://vndb.org/p11241	Q210167	
p2963		Deco1	video game developer/producer	https://vndb.org/p2963	Q210167	
p1502		Deep Zone	video game developer/producer	https://vndb.org/p1502	Q210167	
p501	Q11195700	DEEPBLUE	video game developer/producer	https://vndb.org/p501	Q210167	
p774		Deeper	video game developer/producer	https://vndb.org/p774	Q210167	
p2351		Deeps	video game developer/producer	https://vndb.org/p2351	Q210167	
p6159		Del	video game developer/producer	https://vndb.org/p6159	Q210167	
p863		Delta	video game developer/producer	https://vndb.org/p863	Q210167	
p7414		Delusional Inc.	video game developer/producer	https://vndb.org/p7414	Q210167	
p4859	Q139027131	Denpasoft	video game developer/producer	https://vndb.org/p4859	Q210167	
p3449		Derut!	video game developer/producer	https://vndb.org/p3449	Q210167	
p8766		DESSERT Soft	video game developer/producer	https://vndb.org/p8766	Q210167	
p5340	Q33534443	DEVGRU-P	video game developer/producer	https://vndb.org/p5340	Q210167	
p2342		Devil-seal	video game developer/producer	https://vndb.org/p2342	Q210167	
p4706	Q5267669	Devolver Digital	video game developer/producer	https://vndb.org/p4706	Q210167	
p2387		Dez Climax	video game developer/producer	https://vndb.org/p2387	Q210167	
p20475		DG Remake	video game developer/producer	https://vndb.org/p20475	Q210167	
p5941	Q64826846	Dharker Studios Limited	video game developer/producer	https://vndb.org/p5941	Q210167	
p9543	Q97704769	Different Tales	video game developer/producer	https://vndb.org/p9543	Q210167	
p7484	Q56683352	Digerati Distribution & Marketing LLC	video game developer/producer	https://vndb.org/p7484	Q210167	
p8600		Digicon	video game developer/producer	https://vndb.org/p8600	Q210167	
p7504		DiGination	video game developer/producer	https://vndb.org/p7504	Q210167	
p12258		DigiPen Institute of Technology	video game developer/producer	https://vndb.org/p12258	Q210167	
p5422		Digital Age	video game developer/producer	https://vndb.org/p5422	Q210167	
p9249		Digital Artha	video game developer/producer	https://vndb.org/p9249	Q210167	
p513	Q22127855	Digital Cute	video game developer/producer	https://vndb.org/p513	Q210167	
p9786		Digital Network Service	video game developer/producer	https://vndb.org/p9786	Q210167	
p12074		Digital Phoenix UG (haftungsbeschränkt)	video game developer/producer	https://vndb.org/p12074	Q210167	
p12481		Digital Seductions	video game developer/producer	https://vndb.org/p12481	Q210167	
p5376		DigitalEZ	video game developer/producer	https://vndb.org/p5376	Q210167	
p2118		Dischan Media Inc.	video game developer/producer	https://vndb.org/p2118	Q210167	
p1042		Diskdream	video game developer/producer	https://vndb.org/p1042	Q210167	
p17786		Dismiss Yourself	video game developer/producer	https://vndb.org/p17786	Q210167	
p24021		Disney	video game developer/producer	https://vndb.org/p24021	Q210167	
p830		Distortion	video game developer/producer	https://vndb.org/p830	Q210167	
p2012		Distortion Interactive	video game developer/producer	https://vndb.org/p2012	Q210167	
p488		Diva	video game developer/producer	https://vndb.org/p488	Q210167	
p2853		Division ZERO	video game developer/producer	https://vndb.org/p2853	Q210167	
p2849	Q11196047	DLsite	video game developer/producer	https://vndb.org/p2849	Q210167	
p4469		DNA	video game developer/producer	https://vndb.org/p4469	Q210167	
p1450	Q11320042	DOG	video game developer/producer	https://vndb.org/p1450	Q210167	
p5007		Dogenzaka Lab	video game developer/producer	https://vndb.org/p5007	Q210167	
p6705		Dolce	video game developer/producer	https://vndb.org/p6705	Q210167	
p28833	Q109079674	Dolores Entertainment S.L.	video game developer/producer	https://vndb.org/p28833	Q210167	
p18302	Q3036861	DON'T NOD	video game developer/producer	https://vndb.org/p18302	Q210167	
p962		Doors	video game developer/producer	https://vndb.org/p962	Q210167	
p25258		Dorian Inc.	video game developer/producer	https://vndb.org/p25258	Q210167	
p6300	Q5299627	DoubleBear Productions LLC	video game developer/producer	https://vndb.org/p6300	Q210167	
p11115		Drageus Games	video game developer/producer	https://vndb.org/p11115	Q210167	
